"label","domain","title","description","city","country"
,"www.coveringkaty.com","coveringkaty.com | Local News 24-7",,,
,"www.nationalmemo.com","Site Not Configured | 404 Not Found",,,
,"runthetrap.com","403 Forbidden",,,
,"www.filmfare.com","Bollywood News, Filmfare Awards, Movie Reviews, Celebrity Photos & Updates | filmfare.com","Get latest bollywood news, film awards, celebrity updates, latest hindi movie releases and reviews only at Filmfare. Find celeb gossip, fashion with exclusive stories and pictures.",,
,"www.arkansasnews.com","Arkansas News Bureau: Local News, Politics, Entertainment & Sports in North Little Rock, AR","Get the latest breaking news, sports, entertainment, obituaries - Arkansas News Bureau",,
,"www.crookstontimes.com","Crookston Times - Crookston, MN: Local News, Politics, Entertainment & Sports in Crookston, MN","Get the latest breaking news, sports, entertainment, obituaries - Crookston Times - Crookston, MN",,
,"www.kitsapsun.com","News, Sports, Business, Opinion | Kitsap Sun","News, sports, business, opinion and information across the Kitsap Peninsula brought to you by the Kitsap Sun.",,
,"cardealermagazine.co.uk",,,,
,"www.fieldhockey.com","Home","Daily Hockey news from around the world.",,
,"www.fowlertribune.com","Fowler Tribune - Fowler, CO: Local News, Politics, Entertainment & Sports in La Junta, CO","Get the latest breaking news, sports, entertainment, obituaries - Fowler Tribune - Fowler, CO",,
,"www.mactech.com","Home | MacTech.com",,,
,"broadbandbreakfast.com","BroadbandBreakfast.com: Because Everyone Needs a Gigabit!","Building a community around broadband technology & internet policy since 2008. We cover the policies and technologies leading to Better Broadband, Better",,
,"www.brisnet.com",,,,
,"impactwrestling.com","Impact Wrestling – News, Results, Roster & Photos: The Official Website!",,,
,"euromaidanpress.com","Euromaidan Press | News from UkraineEuromaidan Press | ","News and Opinion from Ukraine and Europe on Military and Political Developments.",,"Ukraine"
,"nawindpower.com","Wind Power News, Renewable Energy News - North American Windpower","NAW offers wind power news, as well as in-depth coverage of the ideas, trends and tech that drive the wind power & renewable energy industries.",,
,"feminisminindia.com","Feminism In India | Intersectional Feminism – Desi Style!","Feminism in India is an award-winning intersectional feminist platform that amplifies voices of women & the marginalised using art, media, culture, tech & community.",,"India"
,"tbrnewsmedia.com","Sucuri WebSite Firewall - Access Denied",,,
,"www.planetbollywood.com","Planet Bollywood - Movie and Music Reviews, Celebrity Interviews, Latest News from Bollywood","Movie and Music Reviews, Celebrity Interviews, Latest News from Bollywood",,
,"www.itbusinessnet.com","IT Business Net","News and information for IT professionals, business technologists, cybersecurity leaders and data managers.",,
,"www.thenewportbuzz.com","Newport Buzz – Get The 411 In The 401 – Newport RI",,"Newport",
,"koit.com","403 Forbidden",,,
,"www.atvtoday.co.uk","
			ATV Today		",,,
,"likethedew.com","LikeTheDew.com – A journal of progressive Southern culture and politics",,,
,"lawofficer.com","Law Officer - Law Officer",,,
,"www.thesfnews.com","San Francisco News",,"San Francisco",
,"themreport.com","theMReport.com - Your trusted source for mortgage banking news","Your trusted source for mortgage banking news",,
,"lawweekcolorado.com","Law Week Colorado - Legal News in Denver and across Colorado","Welcome to Law Week Colorado, your source for legal news in Denver and across the State of Colorado for people, business, courts, events and more!","Colorado",
,"advanced-television.com",,,,
,"mynhltraderumors.com","MyNHLTradeRumors.com - NHL Rumors. Your Source for NHL Trade Rumors, Injury Updates, and Fantasy News.","NHL Rumors. Your Source for NHL Trade Rumors, Injury Updates, and Fantasy News.",,
,"www.adweek.com","Adweek – Breaking News in Advertising, Media and Technology","Breaking News in Advertising, Media and Technology",,
,"www.taftmidwaydriller.com","Taft Midway Driller - Taft, CA: Local News, Politics, Entertainment & Sports in Taft, CA","Get the latest breaking news, sports, entertainment, obituaries - Taft Midway Driller - Taft, CA","Taft",
,"www.gtreview.com","
    Home | Global Trade Review (GTR) ",,,
,"www.valdostadailytimes.com","valdostadailytimes.com",,,
,"www.capitalxtra.com","Capital XTRA | The UK’s Biggest Hip Hop Station","Bringing you the best of Hip Hop, Grime, RnB. Listen live on your radio or download the free Capital XTRA app.",,
,"www.warrenrecord.com","warrenrecord.com | Serving Warren County since 1896",,,
,"www.financialmirror.com","Home - Financial Mirror",,,
,"cobbcountycourier.com","Home - Cobb County Courier","The Cobb County Courier brings local news for a changing county. We aim to provide Cobb citizens with the information they need for good quality of life.",,
,"techaeris.com","Techaeris: Your source for tech and gaming news and reviews","Homepage for Techaeris, tech news you can trust. All your technology, gaming, and gadget news and reviews.",,
,"www.enewspf.com","Home - eNews Park Forest","eNews Park Forest provides local news and commentary for the Park Forest area, as well as state and national news coverage.","Park Forest",
,"www.financialdirector.co.uk","403 Forbidden",,,
,"www.nctv17.com","403 Forbidden",,,
,"www.fitsnews.com","FITSNews - Politics, Sports and Pop Culture",,,
,"www.helpnetsecurity.com","Help Net Security - Information Security News","Information security news with a focus on enterprise security. Discover what matters in the world of cybersecurity today.",,
,"www.sxsw.com","SXSW Conference & Festivals | March 13-22, 2020","South by Southwest® (SXSW®) celebrates the convergence of the interactive, film, and music industries. Join us for SXSW 2020 from March 13-22 in Austin, TX.","March",
,"www.windtech-international.com","Home - Windtech International","Windtech International is the only worldwide magazine with a technological focus for global the wind energy industry.",,
,"www.galescreekjournal.com","Gales Creek Journal | Serving the communities of Gales Creek, Glenwood, and Hillside.","Serving the communities of Gales Creek, Glenwood, and Hillside.","Hillside",
,"www.gadgetnutz.com","Home - GadgetNutz",,,
,"www.freemalaysiatoday.com","Access denied | www.freemalaysiatoday.com used Cloudflare to restrict access",,,
,"www.seacoastonline.com","seacoastonline.com: Local News, Politics, Entertainment & Sports in Portsmouth, NH"," - seacoastonline.com",,
,"tvline.com","
		TVLine | TV News, Previews, Spoilers, Casting Scoop, Interviews	","TV News, Previews, Spoilers, Casting Scoop, Interviews",,
,"www.ridgecrestca.com","Ridgecrest Daily Independent - Ridgecrest, CA: Local News, Politics, Entertainment & Sports in Ridgecrest, CA","Get the latest breaking news, sports, entertainment, obituaries - Ridgecrest Daily Independent - Ridgecrest, CA","Ridgecrest",
,"republicofmining.com","403 Forbidden",,,
,"www.battlecreekenquirer.com","Battle Creek Enquirer | Battle Creek, MI","Your one stop shop for news, weather, and activities in Battle Creek and surrounding areas","Battle Creek",
,"www.gq.com","Men's Fashion, Style, Grooming, Fitness, Lifestyle, News & Politics | GQ","homepage | The latest tips and advice for men on style, grooming, fitness, best products, travel destinations and more.  Find politics, sports and entertainment news.",,
,"arstechnica.com","Ars Technica","Serving the Technologist for more than a decade. IT news, reviews, and analysis.",,
,"northborough.wickedlocal.com","The Villager: Local News, Politics, Entertainment & Sports in Northborough, MA","Get the latest breaking news, sports, entertainment, obituaries - The Villager",,
,"www.thecheckeredflag.co.uk","The Checkered Flag - Independent motor sport news since 2009","Independent motor sport news since 2009",,
,"magicbaltimore.com","Magic 95.9","Baltimore’s R&amp;B leader. Grown Folks radio, specifically designed for smart and sophisticated music lovers aged 30 and up! Magic 95.9 is Baltimore’s #1 radio station.","Baltimore",
,"www.ahwatukee.com","ahwatukee.com",,,
,"www.robesonian.com","Robesonian | Lumberton News, Obituaries, Classifieds, and Sports","Lumberton News, Obituaries, Classifieds, and Sports on Robesonian…",,
,"wwnrradio.com","Home - WWNR Radio",,,
,"www.pcmag.com","PCMag.com - Technology Product Reviews, News, Prices & Tips","PCMag is your complete guide to PC computers, peripherals and upgrades. We test and review computer- and Internet-related products and services, report technology news and trends, and provide shopping advice and price comparisons.",,
,"www.wakefieldexpress.co.uk","Wakefield Express","A Wakefield perspective on news, sport, what's on, lifestyle and more, from your local paper the Wakefield Express.","Wakefield",
,"www.gqindia.com","GQ India - Men's Magazine - India's Leading Men's Magazine","GQ India is a leading Men's magazine that provides the latest style, fashion & lifestyle trends. Checkout this Men's Magazine & subscribe to our newsletter for all the latest updates.",,"India"
,"www.themorningsun.com","themorningsun.com | Your one source for everything local. ",,,
,"www.wrmf.com","403 Forbidden",,,
,"www.silicon.co.uk","Silicon UK | Technology & Business News    ","Breaking news for Britain’s tech business community: cloud services, startups, Big Data, mobility, social media, security, privacy and Government strategy",,
,"www.inman.com","Inman | Real Estate News for Realtors and Brokers ","Discover the latest realtor and broker news and trends you need to stay ahead. See why thousands of pros count on Inman's real estate news everyday!",,
,"www.hertsad.co.uk","St Albans and Harpenden News & Sport - Herts Advertiser","Latest news, sport, and what's on for St Albans, Harpenden, Redbourn and the surrounding Hertfordshire areas from the Herts Advertiser.","St Albans",
,"www.wowo.com","WOWO News - WOWO 1190 AM | 107.5 FM","WOWO News/Talk 1190 AM & 107.5 FM, Fort Wayne, Indiana","Fort Wayne",
,"www.rediff.com","Rediff.com: News | Rediffmail | Stock Quotes | Shopping","✔Read Latest India News ✔Get Realtime Stock Quotes ✔See Live Cricket Scores ✔Log in to Rediffmail ✔Buy Smart Products on Rediff Shopping",,
,"www.news-leader.com","Springfield News-Leader","Springfield, Missouri News - News-Leader.com is the home page for the Springfield, Mo., News-Leader with in-depth local news, sports and entertainment","Springfield",
,"www.pendletoday.co.uk","Pendle Today, from the Nelson Leader, Colne Times, Barnoldswick and Earby Times","A Clitheroe perspective on news, sport, what's on, lifestyle and more, from your local paper the Nelson Leader, Colne Times, Barnoldswick and Earby Times.","Clitheroe",
,"www.siliconvalley.com","SiliconValley.com - Silicon Valley technology news, business news and commentary","SiliconValley.com is a leading source of news and commentary about technology, startups, innovation and tech policy",,
,"www.tdn-net.com","403 Forbidden",,,
,"www.loudersound.com","Together we're Louder | Louder","Together we're Louder",,
,"www.theava.com","Anderson Valley Advertiser – The Newspaper For Real Mendocino County News",,,
,"flatheadbeacon.com","403 Forbidden",,,
,"channelnomics.com","Channelnomics – The source for trends that drive the technology business.",,,
,"www.capgemini.com","Capgemini: Consulting, Technology, Digital Transformation Services","A global leader in consulting, technology services and digital transformation, we offer an array of integrated services combining technology with deep sector expertise.",,
,"www.wrfalp.com","WRFA-LP 107.9 FM — A listener supported, non-commercial, low power FM radio station in Jamestown, NY.","WRFA your source for local programing and community news",,
,"atlanticsentinel.com","Atlantic Sentinel – The view from across the Atlantic",,,
,"sparkstrib.com","Sparks Tribune — Sparks Nevada News","Sparks Nevada News",,
,"www.counselheal.com","Counsel & Heal -- Latest Counseling, Psychology, and Healing News",,,
,"www.capoliticalreview.com","403 Forbidden",,,
,"thelightnc.com","The Light 103.9 FM",,,
,"www.kingstreenews.com","kingstreenews.com | The News | Kingstree SC. Local News, Sports, Weather & More","Your source for: breaking news, crime alerts, sports, weather and opinion articles. The News - Serving Kingstree, and Williamsburg County, SC.",,
,"www.phoronix.com","Linux Hardware Reviews, Open-Source Benchmarks & Linux Performance - Phoronix",,,
,"www.berkeleyind.com","berkeleyind.com | The Berkeley Independent | Berkeley County's Local News, Sports & Weather","Your source for breaking news, crime alerts, sports, weather and opinion articles. The Berkeley Independent - Serving Berkeley County and Charleston County, SC.",,
,"theclemsoninsider.com","The Clemson Insider",,,
,"www.power-eng.com","403 Forbidden",,,
,"www.wired.com","WIRED",,,
,"www.rogerebert.com","Movie reviews and ratings by Film Critic Roger Ebert | Roger Ebert","Movie reviews and ratings by Film Critic Roger Ebert | Roger Ebert",,
,"www.thegayuk.com","THEGAYUK | Home of the Gay UK forum, news and reviews | We Are Gay UK","Welcome to THE GAY UK, the UK’s number 1 home for gay, bi and curious guys. With daily news, advice, reviews and social media.",,
,"www.timeskuwait.com","TimesKuwait | Kuwait's Premier News Content Portal",,,"Kuwait"
,"www.vallartadaily.com","Puerto Vallarta News - Local, National and Late Breaking News","Puerto Vallarta News: Local, National, and Late Breaking news from Puerto Vallarta's number one English news source serving the Bay of Banderas.","Puerto Vallarta",
,"www.theyoungfolks.com","The Young Folks: Reviews of Films, Music, TV, Books, and Video Games - Written by young people for young people","The Young Folks' mission is to provide youthful and fresh perspectives on every aspect of pop culture, including movies, music, books, TV and games.",,
,"www.rapidtvnews.com","Rapid TV News - Broadcast Technology Daily","Rapid TV News is an online site for TV broadcast news, mobile content, distribution platform providers, digital television, satellite and broadcast distribution technology.",,
,"www.clnsmedia.com","CLNS Media Network - Leading Online Provider of Audio & Video Content","CLNS Media Network is a premier destination for audio and visual content. The network features a continuous broadcast schedule with numerous personalities and celebrities from across the worlds of sports, current events, finance, entertainment, technology, and law.",,
,"www.railway-technology.com","Railway Technology | Rail & Train News & Views Updated Daily","Railway news and in-depth analysis of the latest trends in train technology, high-speed rail, rail freight, passenger trends and new railway stations.",,
,"www.watchdoguganda.com","Watchdog Uganda – Latest  News in Uganda and the rest of East African Region,  Daily news and business from Uganda.",,,"Uganda"
,"frcblog.com","FRC Blog ","Latest entries for ",,
,"www.ncaa.com","NCAA.com – The Official Website of NCAA Championships | NCAA.com","NCAA.com features live video, live scoring, rankings, news and statistics for all college sports across all divisions in the NCAA.",,
,"www.blogto.com"," blogTO | Toronto blog",,"Toronto",
,"www.theneweuropean.co.uk","Brexit news for the 48% - The New European","All the latest news, commentary and analysis on Brexit",,
,"www.barnesville-enterprise.com","Barnesville Enterprise: Local News, Politics, Entertainment & Sports in Barnesville, OH","Get the latest breaking news, sports, entertainment, obituaries - Barnesville Enterprise",,
,"www.falkirkherald.co.uk","The Falkirk Herald","A Falkirk perspective on news, sport, what's on, and more, for Grangemouth and the Central Lowlands of Scotland's newspaper, The Falkirk Herald.","Falkirk",
,"io9.gizmodo.com","io9 | Gizmodo - All the top news about comics, Sci-Fi, and fantasy.","All the top news about comics, Sci-Fi, and fantasy.",,
,"mexiconewsdaily.com","Mexico News Daily — the latest news from Mexico","Mexico news in English — people, politics, business and economy — news about Mexico: a curation of national and international coverage of news from Mexico.",,"Mexico"
,"www.inewsguyana.com","INews Guyana | “News you can Trust”",,,
,"www.boulder-monitor.com","boulder-monitor.com | Serving the future of Jefferson County",,,
,"www.rovers.co.uk","Welcome to the official Blackburn Rovers website","Welcome to the official Blackburn Rovers website, for all the latest news, fixtures and ticketing information.",,
,"www.eastvalleytribune.com","eastvalleytribune.com | East Valley, Tempe, Mesa, Gilbert, Chandler","East Valley Tribune: Local Arizona news from Chandler, Gilbert, Mesa, Queen Creek and Tempe","Chandler",
,"www.indiewire.com","IndieWire | The Voice of Creative Independence","IndieWire is an online publication covering film, TV, and digital news, reviews, and interviews for passionate fans and industry insiders.",,
,"www.opinionnigeria.com","Home - Opinion Nigeria",,,
,"www.cameroonconcordnews.com","Cameroon Concord News – You Are What You Read",,,
,"www.business.itbusinessnet.com","IT Business Net","News and information for IT professionals, business technologists, cybersecurity leaders and data managers.",,
,"thenews-chronicle.com","Home - The News Chronicle","For editorial enquiries: 08052213212 or editor@thenews-chronicle.com For advertorial placements: 09057480940 or info@ thenews-chronicle.com ",,
,"notables.palmbeachpost.com","403 Forbidden",,,
,"www.washingtonblade.com","Washington Blade: Gay News, Politics, LGBT Rights","The oldest LGBT newspaper in the U.S. covering the latest gay, lesbian, bisexual and transgender news in Washington, DC and around the world.","Washington",
,"news.coinupdate.com","Coin Update News |  Daily Coin Collecting News and Articles","Updated daily with news and articles on coins and coin collecting. Latest US and World Coin Releases, Bullion Coins, Exclusive Columns, and Interviews.",,
,"www.business-fundas.com","Business Fundas – The best online business management blog",,,
,"www.cameroonintelligencereport.com","Cameroon Intelligence Report – News from Around the World",,,
,"www.lfconline.co.uk","Liverpool News - LFC Online","Liverpool - A football fan's dream site: all the breaking news, live scores, results and match reports, prediction games, fan forums/messageboards, sports goods, competitions, in-depth statistics and full playing squad detail. The Unofficial Liverpool Footymad","Liverpool",
,"www.ccdaily.com","403 Forbidden",,,
,"www.netimperative.com","Netimperative - latest digital marketing news |",,,
,"headlineplanet.com","Headline Planet - Music News & Charts, TV News & Spoilers","Read by Hollywood's foremost celebrities, Headline Planet provides TV news, reviews and spoilers, as well as music news, reviews and chart analysis!","Hollywood",
,"digboston.com","403 Forbidden",,,
,"newzimbabwevision.com","newzimbabwevision – Fearless, Breaking News Delivered To You  24/7.",,,
,"grkids.com","403 Forbidden",,,
,"larchmontloop.com","
		theloop | Larchmont, Mamaroneck Online Since 2007	","Larchmont, Mamaroneck Online Since 2007",,
,"libertynewsnow.com","403 Forbidden",,,
,"bioethics.com","Bioethics.com","Your global information source on bioethics news, issues, and events.",,
,"foodpoisoningbulletin.com","Food Poisoning Bulletin | Food Safety and E coli News","Food poisoning and safety news, including outbreaks and recalls involving E. coli, Salmonella and other pathogens.",,
,"decaturish.com","403 Forbidden",,,
,"www.stluciachronicle.com","St. Lucia News","Daily news summary from St Lucia and the Caribbean",,
,"hermancain.com","Herman Cain - Commentary. Insight. Solutions.","Herman Cain is an American success story – in business, in broadcasting, in public life and most importantly for him, as a man of faith and of family.",,
,"txktoday.com","403 Forbidden",,,
,"www.signalng.com","www.signalng.com | 523: Origin is unreachable",,,
,"www.autoguide.com","Car Reviews: New Car Prices and Used Cars Classifieds",,,
,"stlouiscnr.com","St. Louis Construction News and Review – The Voice for the St. Louis Construction Industry",,,
,"www.arctictoday.com","News - ArcticToday","ArcticToday - news, information, opinion and analysis about the Arctic, it's evolving economy and changing environment across the circumpolar North",,
,"sauconsource.com","Saucon Source","Your Source for Saucon Valley News",,
,"laotiantimes.com","- The Laotian Times",,,
,"navyamedia.com","Latest Telugu News,Telangana,AP Political News,Tollywood Telugu News","Latest Telugu News, NavyaMedia brings the Latest News & Top Breaking News, Telangana,AP Political News & Telugu Cinema News, Tollywood Cinema Updates,Movie News",,
,"www.bastropenterprise.com","Bastrop Daily Enterprise - Bastrop, LA: Local News, Politics, Entertainment & Sports in Bastrop, LA","Get the latest breaking news, sports, entertainment, obituaries - Bastrop Daily Enterprise - Bastrop, LA","Enterprise",
,"www.presspubs.com","presspubs.com | Your leading source for local news",,,
,"thequincysun.com","The Quincy Sun – Quincy's Hometown Newspaper",,"Quincy",
,"theaimn.com"," » The Australian Independent Media Network","An information alternative",,
,"www.informationsecuritybuzz.com","Information Security News | Security Experts Comments On Latest News","Security experts including CISO and CEO of Fortune 100 companies comments on the latest Information Security News. Excellent source of Learning.",,
,"www.pappaspost.com","Greek News, Food and Recipes from Greece, in English: pappaspost.com","Follow The Pappas Post, the leading source of all things Greek in English. News from Greece and the Greek diaspora, food, entertainment, culture and history.",,"Greece"
,"benitolink.com","403 Forbidden",,,
,"www.bankruptcompanynews.com","Bankrupt Companies in the News | BankruptCompanyNews.com","Bankrupt Company News is your source for daily news about bankrupt companies and businesses filing bankruptcy. Sign up today for free daily bankruptcy news.",,
,"www.bvitraveller.com","403 Forbidden",,,
,"europeanwesternbalkans.com","European Western Balkans - The most influential portal on European integration in the Western Balkans","The most influential portal on European integration in the Western Balkans.",,
,"wchsnetwork.com","WCHS Network | News • Sports • Business | Charleston, WV","WCHS-AM",,
,"www.debka.com","DEBKAfile - Political Analysis, Espionage, Terrorism, Security","Political Analysis, Espionage, Terrorism, Security",,
,"theapopkavoice.com","Home - The Apopka Voice",,,
,"palawan-news.com","Home - Palawan News Online",,,
,"themissouritimes.com","Featured - The Missouri Times","The state's latest political news from the Capitol to the campaign trail.",,
,"www.therugbypaper.co.uk","Home | The Rugby Paper","The Rugby Paper's news and features hub bring you daily news and views from our team of columnists on the sport's talking points",,
,"www.bioopticsworld.com","Home | BioOptics World","Articles, news, products, blogs and videos from BioOptics World.",,
,"www.stereophile.com","Home Page | Stereophile.com","Stereophile covers everything high-end and audiophile audio. Turntables and music servers, to solid-state and tube amplifiers and preamps, to loudspeakers.",,
,"www.uhnd.com","Notre Dame Fighting Irish Football & Recruiting // UHND.com","Get all the latest Notre Dame football, basketball, and recruiting news & rumors along with unique commentary and insights on the Fighting Irish!",,
,"www.channelnomics.com","Channelnomics – The source for trends that drive the technology business.",,,
,"www.wickedlocal.com","Wicked Local: Local News, Politics, Entertainment & Sports in Boston, MA","Get the latest breaking news, sports, entertainment, obituaries - Wicked Local",,
,"www.sbnation.com","SBNation.com | Sports news, video, live coverage, community","Come fan with us. SB Nation is the largest independent sports media brand, consisting of SBNation.com, MMAFighting.com and over 300 fan-centric team communities.",,
,"www.westmilfordmessenger.com","The West Milford Messenger | The local newspaper for West Milford, NJ","Local news covering West Milford, Hewitt and Newfoundland","West Milford",
,"www.tillamookheadlightherald.com","tillamookheadlightherald.com | Tillamook County's News Source ONLINE",,,
,"observer.com","Latest News and Trends | Observer","Observer covers the top stories and all of the latest trends in lifestyle, arts, business political, and celebrity news around the world.",,
,"cleantechnica.com","Cleantech News — #1 In EV, Solar, Wind, Tesla News | CleanTechnica","CleanTechnica is the #1 site in the US for cleantech news & commentary. We focus on solar energy, wind energy, electric cars, and other clean technologies.",,
,"www.laurinburgexchange.com","Laurinburg Exchange",,,
,"thetakeout.com","The Takeout | Food is delicious.","The Takeout is about making your life better through food. We celebrate high and low foods and drinks with equal reverence—with recipes, tips, features, advice, and taste tests in an authoritative and accessible way.",,
,"www.mydailysentinel.com","403 Forbidden",,,
,"www.baxterbulletin.com","The Baxter Bulletin",,,
,"www.kxl.com","KXL | Stay Connected","Stay Connected",,
,"www.martinsvillebulletin.com","martinsvillebulletin.com | Martinsville Bulletin",,,
,"www.thesunchronicle.com","thesunchronicle.com | Your source for breaking and local news in Attleboro, North Attleboro, Mansfield, Norton, Plainville, Foxboro, Wrentham, Norfolk, Rehoboth and Seekonk","Your source for local news, breaking news,
business, sports, arts & entertainment, politics, jobs, real estate & more at thesunchronicle.com",,
,"www.chillicothetimesbulletin.com","Chillicothe Times-Bulletin - Chillicothe, IL: Local News, Politics, Entertainment & Sports in Chillicothe, IL","Get the latest breaking news, sports, entertainment, obituaries - Chillicothe Times-Bulletin - Chillicothe, IL","Chillicothe",
,"www.kidnewsradio.com","Home - KID Newsradio",,,
,"www.nspackaging.com","Home - NS Packaging",,,
,"www.rapidgrowthmedia.com","
	Home
",,,
,"www.mmanews.com","MMA News, Results, Interviews, Analysis, Rankings & More","Since 2002, MMA News provides daily coverage of Mixed Martial Arts, including news, exclusive interviews, rankings and more.",,
,"onthewight.com","Isle of Wight News from OnTheWight","Isle of Wight news, what’s on, travel, community, sport news. Trusted by its readers. Provided by an award-winning team for 10+ years.",,
,"www.khaosodenglish.com","Khaosod English",,,
,"www.niagarathisweek.com","Niagara Region News - Latest Daily Breaking News Stories | NiagaraThisWeek.com","Your Niagara Region source for daily breaking news, local stories, life, opinion, voices from the community, events and more. Visit www.niagarathisweek.com today.",,
,"www.editorandpublisher.com","Editor & Publisher Magazine – Since 1884, the Voice of News Publishing",,,
,"www.yorkregion.com","York Region News - Latest Daily Breaking News Stories | YorkRegion.com","Your York Region source for daily breaking news, local stories, life, opinion, voices from the community, events and more. Visit www.yorkregion.com today.",,
,"gearnuke.com","GearNuke - Daily Dose Of Gaming, Anime And Tech","Visit GearNuke to find the latest news, editorials and information about Gaming, Anime and Technology",,
,"collegefootballnews.com","College Football News",,,
,"news.punchjump.com","PUNCH JUMP – NOW LOADING…",,,
,"thebossnewspapers.com","TheBoss Newspaper – Bringing You The News That Matters",,,
,"artvoice.com","Artvoice – Art, Culture, News, and Opinion","Art, Culture, News, and Opinion",,
,"sea-technology.com","Sea Technology magazine","Sea Technology is the worldwide information leader for marine business, science and engineering. Our goal is to provide our global audience with current information on the various segments of the worldwide marine/ocean industry through state-of-the-art and application articles, news columns, and staff reports; and to provide our advertisers with a cost-effective, valuable and useful vehicle by which to promote their products and services.",,
,"www.pressargus.com","Press Argus-Courier: Local News, Politics, Entertainment & Sports in Van Buren, AR","Get the latest breaking news, sports, entertainment, obituaries - Press Argus-Courier",,
,"www.macombdaily.com","macombdaily.com | Your one source for everything local. ",,,
,"www.dailycomet.com","Daily Comet: Local News, Politics, Entertainment & Sports in Thibodaux, LA"," - Daily Comet",,
,"www.chartattack.com","Chart Attack - Best Magazine 2019","Chart Attack is Magazine web site about music, entertainment, tech and internet trends in 2019.",,
,"www.wfxg.com","WFXG",,,
,"www.kentuckymonthly.com","Kentucky Monthly Magazine - kentuckymonthly.com","Established in 1998, Kentucky Monthly celebrates the people, places, events and culture of the Commonwealth. By highlighting the best our state has to offer, we unite Kentuckians everywhere and create a sense of pride and community.",,
,"www.joplinglobe.com","The Joplin Globe",,,
,"www.walkermn.com","walkermn.com | Pilot Independent | News, Sports, Obituaries, Classifieds in Walker, MN and Leech Lake area",,"Walker",
,"duxbury.wickedlocal.com","Wicked Local Duxbury: Local News, Politics, Entertainment & Sports in Duxbury, MA","Get the latest breaking news, sports, entertainment, obituaries - Wicked Local Duxbury",,
,"www.uticaod.com","Uticaod: Local News, Politics, Entertainment & Sports in Utica, NY","Get the latest breaking news, sports, entertainment, obituaries - Uticaod",,
,"www.donaldsonvillechief.com","Donaldsonville Chief: Local News, Politics, Entertainment & Sports in Donaldsonville, LA","Get the latest breaking news, sports, entertainment, obituaries - Donaldsonville Chief",,
,"www.weeklycitizen.com","Gonzales Weekly Citizen - Gonzales, LA: Local News, Politics, Entertainment & Sports in Gonzales, LA","Get the latest breaking news, sports, entertainment, obituaries - Gonzales Weekly Citizen - Gonzales, LA",,
,"idahobusinessreview.com","Idaho Business Review – IBR","The Idaho Business Review is your trusted newspaper for Idaho business news and information. Subscribers enjoy an online database of leads, local business and",,
,"www.newbernnow.com","News And Information | New Bern, NC","Discover the people, places, and latest happening in New Bern, NC! Enjoy NewBernNow.com's ""Online News and Information Source"", Magazine, and Podcast!","New Bern",
,"www.f1.co.uk","F1 | Formula One News","F1 News and stories. Get the latest news on everything formula one from snippets to full news items, guides and fantastic photos from practice, qualifying and races.",,
,"www.theonefeather.com","
 The Cherokee One Feather - Bringing you news from Cherokee N.C. | 
 The Cherokee One Feather ","Bringing you news from Cherokee N.C.",,
,"www.powermag.com","POWER Magazine :: Power generation news and jobs in coal, gas, nuclear, renewables","The power industry's trusted source for generation technology, O&M, and legal & regulatory news for coal, gas, nuclear, hydro, wind & solar power plants; power jobs",,
,"vanyaland.com","403 Forbidden",,,
,"www.thenonleaguefootballpaper.com","The Non-League Football Paper",,,
,"www.namibianewsdigest.com","Namibia News Today - Latest Breaking News and Updates","Namibia News Online - Latest breaking news and updates from Namibia including National, Finance, Business, Weather, Technology, Sports and all over Namibia.",,"Namibia"
,"www.webbikeworld.com","20+ Years of Motorcycle Gear & Riding Reviews | webBikeWorld","Since 2000, webBIkeWorld has been the trusted source of unbiased, hands-on reviews. Gear, mods, bolt-ons, intercoms, maintenance, and more.",,
,"www.pratidintime.com","Pratidin Time - Leading News Channel of Assam | Breaking News Assam","Pratidin Time - Leading News Channel of Assam | Breaking News Assam | Pratidin Exclusive News | Pratidin Time Live TV | Latest News Assam",,
,"www.inferse.com","Inferse - Technology News, Gadgets, Reviews and Internet","Inferse.com is an online news outlet that focuses on technology, breaking gadget news and happenings in the world of consumer electronics.",,
,"www.callandpost.com","Home","Find the latest news in Ohio's Black News Leader, Call & Post",,
,"www.natcour.com","Latest News Breaking, Pakistan & Entertainment News | National Courier","National Courier - Latest and breaking news Pakistan, Top Pakistan and Global Stories, Find out Celebs Gossip, Movies in Entertainment News, Cricket News and Update online",,"Pakistan"
,"www.insidercarnews.com","Insider Car News - Your Source for Automotive News and Tips",,,
,"www.thechurchnews.com","Home - Church News","The Church News is an official publication of The Church of Jesus Christ of Latter-day Saints. Jointly published by the Deseret News and The Church of Jesus Christ of Latter-day Saints, its content supports the doctrines, principles and practices of the Church.",,
,"44news.wevv.com","403 Forbidden",,,
,"www.golfdigest.com","GolfDigest.com: Golf Instruction, Equipment, Courses, Travel, News - Golf Digest",,,
,"www.cardekho.com","CarDekho: New Cars, Car Prices, Buy & Sell Used Cars in India","Thinking of buying a car? At CarDekho.com, buy new and used cars, search by filter and preferences, compare cars, read latest news and updates, see 360 views & more!",,
,"www.drgnews.com","DRG News",,,
,"newsblaze.com","NewsBlaze - NewsBlaze News","NewsBlaze alternative news from our independent journalists covering business, entertainment, politics, health, issues, social media, world news and people.",,
